#,Thermostat,identifier,511893837731,,,,,,,,,,,,,,,,,,
#,Thermostat,name,Thermostat,,,,,,,,,,,,,,,,,,
#,Start,date,2018-11-12,,,,,,,,,,,,,,,,,,
#,End,date,2018-12-12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2,
2018-12-04,04:05:00,heat,heatStage1On,,Sleep,72,68,67.5,51,29.3,0,0,165,210,,68.7,51,0,67.5,0,
2018-12-04,04:10:00,heat,heatOff,,Sleep,72,68,68.2,52,29.3,0,0,0,0,,68.2,52,0,68.2,0,
2018-12-04,04:15:00,heat,heatOff,,Sleep,72,68,68.4,52,29.3,0,0,0,0,,68.3,52,0,68.4,0,
2018-12-04,04:20:00,heat,heatOff,,Sleep,72,68,68.1,52,29.3,0,0,0,0,,68.4,52,0,68.1,0,
2018-12-04,04:25:00,heat,heatOff,,Sleep,72,68,67.7,52,29.3,0,0,0,0,,68.6,52,0,67.7,0,
2018-12-04,04:30:00,heat,heatOff,,Sleep,72,68,67.4,52,29,0,0,195,195,,68.7,52,0,67.4,0,
2018-12-04,04:35:00,heat,heatStage1On,,Sleep,72,68,67.4,51,29,0,0,135,180,,68.3,51,0,67.4,0,
2018-12-04,04:40:00,heat,heatOff,,Sleep,72,68,68.3,51,29,0,0,0,0,,68,51,0,68.3,0,
2018-12-04,04:45:00,heat,heatOff,,Sleep,72,68,68.4,52,29,0,0,0,0,,68.1,52,0,68.4,0,
2018-12-04,04:50:00,heat,heatOff,,Sleep,72,68,68,52,29,0,0,0,0,,68.4,52,0,68,0,
2018-12-04,04:55:00,heat,heatOff,,Sleep,72,68,67.7,52,29,0,0,0,0,,68.6,52,0,67.7,0,
2018-12-04,05:00:00,heat,heatOff,,Sleep,72,68,67.4,51,29.3,0,0,225,225,,68.8,51,0,67.4,0,
2018-12-04,05:05:00,heat,heatStage1On,,Sleep,72,68,67.5,52,29.3,0,0,90,135,,68.4,52,0,67.5,0,
2018-12-04,05:10:00,heat,heatOff,,Sleep,72,68,68.3,52,29.3,0,0,0,0,,68.1,52,0,68.3,0,
2018-12-04,05:15:00,heat,heatOff,,Sleep,72,68,68.3,52,29.3,0,0,0,0,,68.2,52,0,68.3,0,
2018-12-04,05:20:00,heat,heatOff,,Sleep,72,68,68,52,29.3,0,0,0,0,,68.4,52,0,68,0,
2018-12-04,05:25:00,heat,heatOff,,Sleep,72,68,67.6,51,29.3,0,0,0,0,,68.5,51,0,67.6,0,
2018-12-04,05:30:00,heat,heatOff,,Sleep,72,68,67.4,50,28.7,0,0,270,270,,68.6,50,0,67.4,0,
2018-12-04,05:35:00,heat,heatStage1On,,Sleep,72,68,67.4,51,28.7,0,0,60,105,,68.1,51,0,67.4,0,
2018-12-04,05:40:00,heat,heatOff,,Sleep,72,68,68.5,51,28.7,0,0,0,0,,67.9,51,0,68.5,0,
2018-12-04,05:45:00,heat,heatOff,,Sleep,72,68,68.3,52,28.7,0,0,0,0,,68.1,52,0,68.3,0,
2018-12-04,05:50:00,heat,heatOff,,Sleep,72,68,68,52,28.7,0,0,0,0,,68.3,52,0,68,0,
2018-12-04,05:55:00,heat,heatOff,,Sleep,72,68,67.6,52,28.7,0,0,0,0,,68.5,52,0,67.6,0,
2018-12-04,06:00:00,heat,heatOff,,Sleep,72,68,67.2,51,29.2,0,0,285,285,,68.6,51,0,67.2,0,
2018-12-04,06:05:00,heat,heatStage1On,,Sleep,72,68,67.4,52,29.2,0,0,45,90,,68.2,52,1,67.4,0,
2018-12-04,06:10:00,heat,heatOff,,Sleep,72,68,68.5,51,29.2,0,0,0,0,,68.1,51,1,68.5,0,
2018-12-04,06:15:00,heat,heatOff,,Sleep,72,68,68.3,52,29.2,0,0,0,0,,68.3,52,0,68.3,0,
2018-12-04,06:20:00,heat,heatOff,,Sleep,72,68,67.9,52,29.2,0,0,0,0,,68.5,52,0,67.9,0,
2018-12-04,06:25:00,heat,heatOff,,Sleep,72,68,67.5,52,29.2,0,0,30,30,,68.6,52,0,67.5,0,
2018-12-04,06:30:00,heat,heatStage1On,,Sleep,72,68,67.2,51,28.8,0,0,300,300,,68.6,51,0,67.2,0,
2018-12-04,06:35:00,heat,heatStage1On,,Sleep,72,68,67.5,52,28.8,0,0,15,60,,68.2,52,0,67.5,0,
2018-12-04,06:40:00,heat,heatOff,,Sleep,72,68,68.4,51,28.8,0,0,0,0,,68.2,51,0,68.4,0,
2018-12-04,06:45:00,heat,heatOff,,Sleep,72,68,68.2,52,28.8,0,0,0,0,,68.4,52,0,68.2,0,
2018-12-04,06:50:00,heat,heatOff,,Sleep,72,68,67.9,52,28.8,0,0,0,0,,68.7,52,0,67.9,0,
2018-12-04,06:55:00,heat,heatOff,,Sleep,72,68,67.5,52,28.8,0,0,90,90,,68.8,52,0,67.4,0,
2018-12-04,07:00:00,heat,heatStage1On,,Sleep,72,68,67.5,50,28.2,0,0,225,270,,68.7,50,0,67.2,0,
2018-12-04,07:05:00,heat,heatOff,,Sleep,72,68,67.9,51,28.2,0,0,0,0,,68.2,51,0,67.8,0,
2018-12-04,07:10:00,heat,heatOff,,Sleep,72,68,68.3,51,28.2,0,0,0,0,,68.2,51,1,68.4,0,
2018-12-04,07:15:00,heat,heatOff,,Sleep,72,68,68.3,52,28.2,0,0,0,0,,68.4,52,1,68.1,1,
2018-12-04,07:20:00,heat,heatOff,,Sleep,72,68,68.5,51,28.2,0,0,0,0,,68.7,51,1,67.7,1,
2018-12-04,07:25:00,heat,heatOff,,Sleep,73.5,68,68.9,52,28.2,0,0,0,0,,68.9,52,1,67.6,1,
2018-12-04,07:30:00,heat,heatOff,,Home,74,68,69.2,53,28.1,0,0,0,0,,69.2,53,1,67.3,0,
2018-12-04,07:35:00,heat,heatOff,,Home,74,68,69.5,53,28.1,0,0,0,0,,69.5,53,1,67.2,0,
2018-12-04,07:40:00,heat,heatOff,,Home,74,68,69.6,54,28.1,0,0,0,0,,69.6,54,1,67.1,0,
2018-12-04,07:45:00,heat,heatOff,,Home,74,68,69.7,53,28.1,0,0,0,0,,69.7,53,1,67.1,0,
2018-12-04,07:50:00,heat,heatOff,,Home,74,68,69.7,54,28.1,0,0,0,0,,69.7,54,1,66.9,0,
2018-12-04,07:55:00,heat,heatOff,,Home,74,68,69.7,54,28.1,0,0,0,0,,69.7,54,1,66.9,0,
2018-12-04,08:00:00,heat,heatOff,,Home,74,68,69.7,53,29.2,0,0,0,0,,69.7,53,1,66.7,0,
2018-12-04,08:05:00,heat,heatOff,,Home,74,68,69.6,54,29.2,0,0,0,0,,69.6,54,1,66.7,0,
2018-12-04,08:10:00,heat,heatOff,,Home,74,68,69.7,54,29.2,0,0,0,0,,69.7,54,1,66.5,0,
2018-12-04,08:15:00,heat,heatOff,,Home,74,68,69.7,52,29.2,0,0,0,0,,69.7,52,1,66.5,1,
2018-12-04,08:20:00,heat,heatOff,,Home,74,68,69.7,53,29.2,0,0,0,0,,69.7,53,1,66.5,1,
2018-12-04,08:25:00,heat,heatOff,,Home,74,68,69.5,52,29.2,0,0,0,0,,69.5,52,1,66.3,1,
2018-12-04,08:30:00,heat,heatOff,,Home,74,68,69.2,52,29.8,0,0,0,0,,69.2,52,0,66.3,0,
2018-12-04,08:35:00,heat,heatOff,,Home,74,68,69,52,29.8,0,0,0,0,,69,52,0,66.2,0,
2018-12-04,08:40:00,heat,heatOff,,Home,74,68,68.9,54,29.8,0,0,0,0,,68.9,54,0,66.2,0,
2018-12-04,08:45:00,heat,heatOff,,Home,74,68,68.7,55,29.8,0,0,0,0,,68.7,55,0,66.2,0,
2018-12-04,08:50:00,heat,heatOff,,Home,74,68,68.5,54,29.8,0,0,0,0,,68.5,54,0,66,0,
2018-12-04,08:55:00,heat,heatOff,,Home,74,68,68.5,53,29.8,0,0,0,0,,68.5,53,0,66,0,
2018-12-04,09:00:00,heat,heatOff,,Home,74,68,68.7,54,29.4,0,0,0,0,,68.7,54,1,65.8,0,
2018-12-04,09:05:00,heat,heatOff,,Home,74,68,68.8,55,29.4,0,0,0,0,,68.8,55,1,65.8,0,
2018-12-04,09:10:00,heat,heatOff,,Home,74,68,68.9,55,29.4,0,0,0,0,,68.9,55,1,65.8,0,
2018-12-04,09:15:00,heat,heatOff,,Home,74,68,69,55,29.4,0,0,0,0,,69,55,1,65.6,0,
2018-12-04,09:20:00,heat,heatOff,,Home,74,68,69.1,56,29.4,0,0,0,0,,69.1,56,0,65.6,0,
2018-12-04,09:25:00,heat,heatOff,,Home,74,68,69,56,29.4,0,0,0,0,,69,56,0,65.5,0,
2018-12-04,09:30:00,heat,heatOff,,Home,74,68,68.9,54,29.3,0,0,0,0,,68.9,54,1,65.4,0,
2018-12-04,09:35:00,heat,heatOff,,Home,74,68,68.8,54,29.3,0,0,0,0,,68.8,54,1,65.4,0,
2018-12-04,09:40:00,heat,heatOff,,Home,74,68,68.7,55,29.3,0,0,0,0,,68.7,55,0,65.4,0,
2018-12-04,09:45:00,heat,heatOff,,Home,74,68,68.6,54,29.3,0,0,0,0,,68.6,54,1,65.3,0,
2018-12-04,09:50:00,heat,heatOff,,Home,74,68,68.7,55,29.3,0,0,0,0,,68.7,55,0,65.3,0,
2018-12-04,09:55:00,heat,heatOff,,Home,74,68,68.9,56,29.3,0,0,0,0,,68.9,56,0,65.3,0,
2018-12-04,10:00:00,heat,heatOff,,Home,74,68,69,55,29.7,0,0,0,0,,69,55,1,65.3,0,
2018-12-04,10:05:00,heat,heatOff,,Home,74,68,69.1,55,29.7,0,0,0,0,,69.1,55,1,65.3,0,
2018-12-04,10:10:00,heat,heatOff,,Home,74,68,69.1,55,29.7,0,0,0,0,,69.1,55,1,65.3,0,
2018-12-04,10:15:00,heat,heatOff,,Home,74,68,69.1,55,29.7,0,0,0,0,,69.1,55,1,65.3,0,
2018-12-04,10:20:00,heat,heatOff,,Home,74,68,68.9,57,29.7,0,0,0,0,,68.9,57,0,65.2,0,
2018-12-04,10:25:00,heat,heatOff,,Home,74,68,68.8,57,29.7,0,0,0,0,,68.8,57,1,65.1,0,
2018-12-04,10:30:00,heat,heatOff,,Home,74,68,68.8,57,30.4,0,0,0,0,,68.8,57,0,65.1,0,
2018-12-04,10:35:00,heat,heatOff,,Home,74,68,68.8,57,30.4,0,0,0,0,,68.8,57,1,65.1,0,
2018-12-04,10:40:00,heat,heatOff,,Home,74,68,68.8,57,30.4,0,0,0,0,,68.8,57,1,65.1,0,
2018-12-04,10:45:00,heat,heatOff,,Home,74,68,68.8,57,30.4,0,0,0,0,,68.8,57,1,65.1,0,
2018-12-04,10:50:00,heat,heatOff,,Home,74,68,68.7,57,30.4,0,0,0,0,,68.7,57,1,65.1,0,
2018-12-04,10:55:00,heat,heatOff,,Home,74,68,68.8,55,30.4,0,0,0,0,,68.8,55,1,65.1,0,
2018-12-04,11:00:00,heat,heatOff,,Home,74,68,68.9,57,31.4,0,0,0,0,,68.9,57,0,65.1,0,
2018-12-04,11:05:00,heat,heatOff,,Home,74,68,68.8,58,31.4,0,0,0,0,,68.8,58,0,65.1,0,
2018-12-04,11:10:00,heat,heatOff,,Home,74,68,68.6,57,31.4,0,0,0,0,,68.6,57,0,64.9,1,
2018-12-04,11:15:00,heat,heatOff,,Home,74,68,68.5,57,31.4,0,0,0,0,,68.5,57,0,64.9,1,
2018-12-04,11:20:00,heat,heatOff,,Home,74,68,68.4,57,31.4,0,0,0,0,,68.4,57,0,65.1,1,
2018-12-04,11:25:00,heat,heatOff,,Home,74,68,68.3,57,31.4,0,0,0,0,,68.3,57,1,65.1,1,
2018-12-04,11:30:00,heat,heatOff,,Home,74,68,68.3,56,31.7,0,0,0,0,,68.3,56,1,65.1,0,
2018-12-04,11:35:00,heat,heatOff,,Home,74,68,68.4,57,31.7,0,0,0,0,,68.4,57,0,65.1,0,
2018-12-04,11:40:00,heat,heatOff,,Home,74,68,68.4,57,31.7,0,0,0,0,,68.4,57,1,65.1,0,
2018-12-04,11:45:00,heat,heatOff,,Home,74,68,68.4,58,31.7,0,0,0,0,,68.4,58,1,65.1,0,
2018-12-04,11:50:00,heat,heatOff,,Home,74,68,68.3,58,31.7,0,0,0,0,,68.3,58,1,65,0,
2018-12-04,11:55:00,heat,heatOff,,Home,74,68,68.2,59,31.7,0,0,0,0,,68.2,59,1,64.9,0,
2018-12-04,12:00:00,heat,heatOff,,Home,74,68,68.4,58,31.4,0,0,0,0,,68.4,58,1,64.9,0,
2018-12-04,12:05:00,heat,heatOff,,Home,74,68,68.6,58,31.4,0,0,0,0,,68.6,58,1,64.9,0,
2018-12-04,12:10:00,heat,heatOff,,Home,74,68,68.6,57,31.4,0,0,0,0,,68.6,57,1,64.9,0,
2018-12-04,12:15:00,heat,heatOff,,Home,74,68,68.5,58,31.4,0,0,0,0,,68.5,58,1,64.9,0,
2018-12-04,12:20:00,heat,heatOff,,Home,74,68,68.4,58,31.4,0,0,0,0,,68.4,58,1,64.8,1,
2018-12-04,12:25:00,heat,heatOff,,Home,74,68,68.3,58,31.4,0,0,0,0,,68.3,58,1,64.7,1,
2018-12-04,12:30:00,heat,heatOff,,Home,74,68,68.2,58,31,0,0,0,0,,68.2,58,0,64.6,0,
2018-12-04,12:35:00,heat,heatOff,,Home,74,68,68.2,58,31,0,0,0,0,,68.2,58,1,64.4,0,
2018-12-04,12:40:00,heat,heatOff,,Home,74,68,67.6,58,31,0,0,90,90,,68.2,58,1,64.3,1,
2018-12-04,12:45:00,heat,heatStage1On,,Home,74,68,66.1,59,31,0,0,300,300,,67.9,59,0,64.3,1,
2018-12-04,12:50:00,,,,,,,,,31,0,,,,,,,,,,
2018-12-04,12:55:00,,,,,,,,,31,0,,,,,,,,,,
2018-12-04,13:00:00,heat,heatStage1On,,Home,74,68,67.3,56,30.4,0,0,300,300,,67.3,56,0,68.3,0,
2018-12-04,13:05:00,heat,heatOff,,Home,74,68,67.6,56,30.4,0,0,0,45,,67.1,56,0,68.3,0,
2018-12-04,13:10:00,heat,heatOff,,Home,74,68,67.8,55,30.4,0,0,0,0,,67.3,55,0,68.5,0,
2018-12-04,13:15:00,heat,heatOff,,Home,74,68,67.7,55,30.4,0,0,75,75,,67.7,55,1,67.7,0,
2018-12-04,13:20:00,heat,heatStage1On,,Home,74,68,67.4,54,30.4,0,0,300,300,,67.8,54,1,67.1,0,
2018-12-04,13:25:00,heat,heatStage1On,,Home,74,68,67.6,56,30.4,0,0,15,60,,67.6,56,0,67.5,0,
2018-12-04,13:30:00,heat,heatOff,,Home,74,68,68,54,30.7,0,0,0,0,,67.8,54,0,68.3,0,
2018-12-04,13:35:00,heat,heatOff,,Home,74,68,67.9,54,30.7,0,0,0,0,,68.2,54,0,67.7,0,
2018-12-04,13:40:00,heat,heatOff,,Home,74,68,67.9,54,30.7,0,0,0,0,,68.5,54,0,67.2,0,
2018-12-04,13:45:00,heat,heatOff,,Home,74,68,67.8,54,30.7,0,0,0,0,,68.8,54,0,66.9,0,
2018-12-04,13:50:00,heat,heatOff,,Home,74,68,67.7,53,30.7,0,0,0,0,,69,53,0,66.6,0,
2018-12-04,13:55:00,heat,heatOff,,Home,74,68,67.7,53,30.7,0,0,0,0,,69.1,53,0,66.3,0,
2018-12-04,14:00:00,heat,heatOff,,Home,74,68,67.5,53,31.6,0,0,150,150,,69.1,53,1,66.1,0,
2018-12-04,14:05:00,heat,heatStage1On,,Home,74,68,67.4,53,31.6,0,0,195,240,,68.7,53,1,66.1,0,
2018-12-04,14:10:00,heat,heatOff,,Home,74,68,67.5,54,31.6,0,0,0,0,,68.1,54,0,66.9,0,
2018-12-04,14:15:00,heat,heatOff,,Home,74,68,67.8,54,31.6,0,0,0,0,,68.2,54,0,67.3,0,
2018-12-04,14:20:00,heat,heatOff,,Home,74,68,67.7,53,31.6,0,0,0,0,,68.4,53,1,67,0,
2018-12-04,14:25:00,heat,heatOff,,Home,74,68,67.7,52,31.6,0,0,0,0,,68.7,52,0,66.6,0,
2018-12-04,14:30:00,heat,heatOff,,Home,74,68,67.6,52,31.5,0,0,0,0,,69,52,0,66.3,0,
2018-12-04,14:35:00,heat,heatOff,,Home,74,68,67.7,52,31.5,0,0,0,0,,69.2,52,0,66.2,0,
2018-12-04,14:40:00,heat,heatOff,,Home,74,68,67.6,51,31.5,0,0,0,0,,69.4,51,0,65.9,0,
2018-12-04,14:45:00,heat,heatOff,,Home,74,68,67.6,51,31.5,0,0,0,0,,69.4,51,0,65.8,0,
2018-12-04,14:50:00,heat,heatOff,,Home,74,68,67.5,51,31.5,0,0,210,210,,69.3,51,0,65.6,0,
2018-12-04,14:55:00,heat,heatStage1On,,Home,74,68,67.3,48,31.5,0,0,225,270,,68.8,48,0,65.8,0,
2018-12-04,15:00:00,heat,heatOff,,Home,74,68,67.7,50,32,0,0,0,0,,68.3,50,1,67.2,0,
2018-12-04,15:05:00,heat,heatOff,,Home,74,68,68,54,32,0,0,0,0,,68.5,54,0,67.6,0,
2018-12-04,15:10:00,heat,heatOff,,Home,74,68,68.1,53,32,0,0,0,0,,69.1,53,0,67.2,0,
2018-12-04,15:15:00,heat,heatOff,,Home,74,68,68.1,52,32,0,0,0,0,,69.5,52,0,66.8,0,
2018-12-04,15:20:00,heat,heatOff,,Home,74,68,67.9,51,32,0,0,0,0,,69.5,51,1,66.4,0,
2018-12-04,15:25:00,heat,heatOff,,Home,74,68,67.8,50,32,0,0,0,0,,69.4,50,1,66.2,1,
2018-12-04,15:30:00,heat,heatOff,,Home,74,68,67.7,50,31.5,0,0,0,0,,69.4,50,1,66,1,
2018-12-04,15:35:00,heat,heatOff,,Home,74,68,67.7,51,31.5,0,0,0,0,,69.5,51,1,66,1,
2018-12-04,15:40:00,heat,heatOff,,Home,74,68,67.8,54,31.5,0,0,0,0,,69.8,54,1,66,0,
2018-12-04,15:45:00,heat,heatOff,,Home,74,68,68,55,31.5,0,0,0,0,,70,55,1,66.1,0,
2018-12-04,15:50:00,heat,heatOff,,Home,74,68,68.2,55,31.5,0,0,0,0,,70.2,55,1,66.2,0,
2018-12-04,15:55:00,heat,heatOff,,Home,74,68,68.2,55,31.5,0,0,0,0,,70.2,55,0,66.2,0,
2018-12-04,16:00:00,heat,heatOff,,Home,74,68,68,55,31.7,0,0,0,0,,70,55,0,66,0,
2018-12-04,16:05:00,heat,heatOff,,Home,74,68,67.9,56,31.7,0,0,0,0,,69.9,56,0,66,0,
2018-12-04,16:10:00,heat,heatOff,,Home,74,68,67.9,56,31.7,0,0,0,0,,69.8,56,0,66,0,
2018-12-04,16:15:00,heat,heatOff,,Home,74,68,67.7,56,31.7,0,0,0,0,,69.6,56,0,65.8,0,
2018-12-04,16:20:00,heat,heatOff,,Home,74,68,67.6,56,31.7,0,0,0,0,,69.5,56,0,65.8,0,
2018-12-04,16:25:00,heat,heatOff,,Home,74,68,67.4,55,31.7,0,0,255,255,,69.3,55,1,65.6,0,
2018-12-04,16:30:00,,,,,,,,,31,0,,,,,,,,,,
2018-12-04,16:35:00,,,,,,,,,31,0,,,,,,,,,,
2018-12-04,16:40:00,heat,heatOff,,Home,74,68,68.5,56,31,0,0,0,0,,68.4,56,1,68.7,0,
2018-12-04,16:45:00,heat,heatOff,,Home,74,68,68.5,57,31,0,0,0,0,,68.6,57,1,68.5,0,
2018-12-04,16:50:00,heat,heatOff,,Home,74,68,68.5,57,31,0,0,0,0,,69.1,57,1,68,0,
2018-12-04,16:55:00,heat,heatOff,,Home,74,68,68.5,56,31,0,0,0,0,,69.6,56,1,67.5,0,
2018-12-04,17:00:00,heat,heatOff,,Home,74,68,68.4,56,31.4,0,0,0,0,,69.9,56,1,67,0,
2018-12-04,17:05:00,heat,heatOff,,Home,74,68,68.5,55,31.4,0,0,0,0,,70.1,55,1,66.9,1,
2018-12-04,17:10:00,heat,heatOff,,Home,74,68,68.4,54,31.4,0,0,0,0,,70.1,54,0,66.7,1,
2018-12-04,17:15:00,heat,heatOff,,Home,74.8,66.4,68.5,54,31.4,0,0,0,0,,70,54,1,66.5,1,
2018-12-04,17:20:00,heat,heatOff,away,Home,78,60,69.9,53,31.4,0,0,0,0,,69.9,53,0,66.3,1,
2018-12-04,17:25:00,heat,heatOff,away,Home,78,60,69.7,51,31.4,0,0,0,0,,69.7,51,0,66.3,0,
2018-12-04,17:30:00,heat,heatOff,away,Home,78,60,69.6,53,30.6,0,0,0,0,,69.6,53,0,66.2,0,
2018-12-04,17:35:00,heat,heatOff,away,Home,78,60,69.5,54,30.6,0,0,0,0,,69.5,54,0,66.2,0,
2018-12-04,17:40:00,heat,heatOff,away,Home,78,60,69.6,54,30.6,0,0,0,0,,69.6,54,0,66,0,
2018-12-04,17:45:00,heat,heatOff,away,Home,78,60,69.5,54,30.6,0,0,0,0,,69.5,54,0,65.8,0,
2018-12-04,17:50:00,heat,heatOff,away,Home,78,60,69.5,54,30.6,0,0,0,0,,69.5,54,0,65.8,0,
2018-12-04,17:55:00,heat,heatOff,away,Home,78,60,69.3,54,30.6,0,0,0,0,,69.3,54,0,65.8,0,
2018-12-04,18:00:00,heat,heatOff,away,Home,78,60,69.2,54,30.6,0,0,0,0,,69.2,54,0,65.6,0,
2018-12-04,18:05:00,heat,heatOff,away,Home,78,60,69,54,30.6,0,0,0,0,,69,54,0,65.5,0,
2018-12-04,18:10:00,heat,heatOff,away,Home,78,60,68.8,54,30.6,0,0,0,0,,68.8,54,0,65.4,0,
2018-12-04,18:15:00,heat,heatOff,away,Home,78,60,68.7,54,30.6,0,0,0,0,,68.7,54,0,65.4,0,
2018-12-04,18:20:00,heat,heatOff,away,Home,78,60,68.6,54,30.6,0,0,0,0,,68.6,54,0,65.3,0,
2018-12-04,18:25:00,heat,heatOff,away,Home,78,60,68.5,54,30.6,0,0,0,0,,68.5,54,0,65.3,0,
2018-12-04,18:30:00,heat,heatOff,away,Home,78,60,68.4,54,30.6,0,0,0,0,,68.4,54,0,65.2,0,
2018-12-04,18:35:00,heat,heatOff,away,Home,78,60,68.2,54,30.6,0,0,0,0,,68.2,54,0,65.1,0,
2018-12-04,18:40:00,heat,heatOff,away,Home,78,60,68.2,54,30.6,0,0,0,0,,68.2,54,0,65.1,0,
2018-12-04,18:45:00,heat,heatOff,away,Home,78,60,68.2,54,30.6,0,0,0,0,,68.2,54,0,65,0,
2018-12-04,18:50:00,heat,heatOff,away,Home,78,60,68.2,54,30.6,0,0,0,0,,68.2,54,0,64.9,0,
2018-12-04,18:55:00,heat,heatOff,away,Home,78,60,68.2,54,30.6,0,0,0,0,,68.2,54,0,64.8,0,
2018-12-04,19:00:00,heat,heatOff,away,Home,78,60,68.1,54,29.8,0,0,0,0,,68.1,54,0,64.7,0,
2018-12-04,19:05:00,heat,heatOff,away,Home,78,60,67.9,54,29.8,0,0,0,0,,67.9,54,0,64.7,0,
2018-12-04,19:10:00,heat,heatOff,away,Home,78,60,67.7,54,29.8,0,0,0,0,,67.7,54,0,64.7,0,
2018-12-04,19:15:00,heat,heatOff,away,Home,78,60,67.6,54,29.8,0,0,0,0,,67.6,54,0,64.6,0,
2018-12-04,19:20:00,heat,heatOff,away,Home,78,60,67.5,54,29.8,0,0,0,0,,67.5,54,0,64.4,0,
2018-12-04,19:25:00,heat,heatOff,away,Home,78,60,67.4,54,29.8,0,0,0,0,,67.4,54,0,64.4,0,
2018-12-04,19:30:00,heat,heatOff,away,Sleep,78,60,67.3,53,29.3,0,0,0,0,,67.3,53,1,64.4,0,
2018-12-04,19:35:00,heat,heatOff,away,Sleep,78,60,67.3,51,29.3,0,0,0,0,,67.3,51,0,64.2,0,
2018-12-04,19:40:00,heat,heatOff,away,Sleep,78,60,67.3,53,29.3,0,0,0,0,,67.3,53,1,64.2,0,
2018-12-04,19:45:00,heat,heatOff,away,Sleep,78,60,67.4,54,29.3,0,0,0,0,,67.4,54,1,64.2,1,
2018-12-04,19:50:00,heat,heatOff,away,Sleep,78,60,67.5,54,29.3,0,0,0,0,,67.5,54,1,64,1,
2018-12-04,19:55:00,heat,heatOff,away,Sleep,77.1,61.2,67.5,54,29.3,0,0,45,45,,67.5,54,1,64.1,1,
2018-12-04,20:00:00,heat,heatStage1On,,Sleep,72,68,66.9,54,29,0,0,300,300,,67.3,54,1,64,1,
2018-12-04,20:05:00,heat,heatStage1On,,Sleep,72,68,66,55,29,0,0,300,300,,66.5,55,1,64.8,0,
2018-12-04,20:10:00,heat,heatStage1On,,Sleep,72,68,67,54,29,0,0,300,300,,66.1,54,1,67.6,1,
2018-12-04,20:15:00,heat,heatOff,,Sleep,72,68,67.7,54,29,0,0,0,45,,65.9,54,1,67.7,1,
2018-12-04,20:20:00,heat,heatOff,,Sleep,72,68,67.6,53,29,0,0,0,0,,66.1,53,1,67.6,0,
2018-12-04,20:25:00,,,,,,,,,29,0,,,,,,,,,,
2018-12-04,20:30:00,,,,,,,,,29,0,,,,,,,,,,
2018-12-04,20:35:00,,,,,,,,,29,0,,,,,,,,,,
2018-12-04,20:40:00,heat,heatStage1On,,Sleep,72,68,67.4,54,29,0,0,300,300,,66.7,54,0,68.9,0,
2018-12-04,20:45:00,heat,heatOff,,Sleep,72,68,68.9,55,29,0,0,0,45,,66.7,55,0,69,0,
2018-12-04,20:50:00,heat,heatOff,,Sleep,72,68,69,55,29,0,0,0,0,,67,55,1,69,0,
2018-12-04,20:55:00,heat,heatOff,,Sleep,72,68,68.4,55,29,0,0,0,0,,67.5,55,0,68.4,0,
2018-12-04,21:00:00,heat,heatOff,,Sleep,72,68,67.7,55,29,0,0,105,105,,67.9,55,0,67.7,0,
2018-12-04,21:05:00,heat,heatStage1On,,Sleep,72,68,67.4,56,29,0,0,285,300,,68.1,56,1,67.4,0,
2018-12-04,21:10:00,heat,heatOff,,Sleep,72,68,67.9,57,29,0,0,0,30,,68,57,0,67.9,0,
2018-12-04,21:15:00,heat,heatOff,,Sleep,72,68,68.6,56,29,0,0,0,0,,68.2,56,0,68.6,0,
2018-12-04,21:20:00,heat,heatOff,,Sleep,72,68,68.2,55,29,0,0,0,0,,68.5,55,0,68.2,0,
2018-12-04,21:25:00,heat,heatOff,,Sleep,72,68,67.8,56,29,0,0,0,0,,68.8,56,1,67.8,0,
2018-12-04,21:30:00,heat,heatOff,,Sleep,72,68,67.4,57,28.8,0,0,150,150,,69.1,57,1,67.4,0,
2018-12-04,21:35:00,heat,heatStage1On,,Sleep,72,68,67.2,58,28.8,0,0,300,300,,69,58,0,67.2,0,
2018-12-04,21:40:00,heat,heatOff,,Sleep,72,68,67.9,58,28.8,0,0,0,45,,68.8,58,1,67.9,0,
2018-12-04,21:45:00,heat,heatOff,,Sleep,72,68,68.6,58,28.8,0,0,0,0,,68.9,58,0,68.6,0,
2018-12-04,21:50:00,heat,heatOff,,Sleep,72,68,68.4,57,28.8,0,0,0,0,,69.3,57,0,68.4,0,
2018-12-04,21:55:00,heat,heatOff,,Sleep,72,68,67.9,57,28.8,0,0,0,0,,69.6,57,0,67.9,0,
2018-12-04,22:00:00,heat,heatOff,,Sleep,72,68,67.5,56,28.4,0,0,210,210,,69.8,56,0,67.5,0,
2018-12-04,22:05:00,heat,heatStage1On,,Sleep,72,68,67.5,56,28.4,0,0,105,150,,69.5,56,0,67.5,0,
2018-12-04,22:10:00,heat,heatOff,,Sleep,72,68,68.3,55,28.4,0,0,0,0,,69.4,55,0,68.3,0,
2018-12-04,22:15:00,heat,heatOff,,Sleep,72,68,68.4,55,28.4,0,0,0,0,,69.5,55,1,68.4,0,
