#,Thermostat,identifier,5.12E+11,,,,,,,,,,,,,,,,,
#,Thermostat,name,Thermostat,,,,,,,,,,,,,,,,,
#,Start,date,2018-11-12,,,,,,,,,,,,,,,,,
#,End,date,2018-12-12,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2
2018-11-12,18:15:00,heat,heatOff,smartAway,Home,78,64,67.6,45,39.3,0,0,0,0,,68.9,45,0,66.3,0
2018-11-12,18:20:00,heat,heatOff,smartAway,Home,78,64,67.6,45,39.3,0,0,0,0,,68.9,45,0,66.3,0
2018-11-12,18:25:00,heat,heatOff,smartAway,Home,78,64,67.6,45,39.3,0,0,0,0,,68.9,45,0,66.3,0
2018-11-12,18:30:00,heat,heatOff,smartAway,Home,78,64,67.6,45,39.3,0,0,0,0,,68.9,45,0,66.2,0
2018-11-12,18:35:00,heat,heatOff,smartAway,Home,78,64,67.6,45,39.3,0,0,0,0,,69,45,0,66.2,0
2018-11-12,18:40:00,heat,heatOff,smartAway,Home,78,64,67.5,45,39.3,0,0,0,0,,68.9,45,0,66.2,0
2018-11-12,18:45:00,heat,heatOff,smartAway,Home,78,64,67.4,45,39.3,0,0,0,0,,68.8,45,0,66,0
2018-11-12,18:50:00,heat,heatOff,smartAway,Home,78,64,67.3,45,39.3,0,0,0,0,,68.7,45,0,66,0
2018-11-12,18:55:00,heat,heatOff,smartAway,Home,78,64,67.2,45,39.3,0,0,0,0,,68.6,45,0,65.8,0
2018-11-12,19:00:00,heat,heatOff,smartAway,Home,78,64,67.1,45,39,0,0,0,0,,68.5,45,0,65.8,0
2018-11-12,19:05:00,heat,heatOff,smartAway,Home,78,64,67,45,39,0,0,0,0,,68.4,45,0,65.7,0
2018-11-12,19:10:00,heat,heatOff,smartAway,Home,78,64,66.9,45,39,0,0,0,0,,68.3,45,0,65.6,0
2018-11-12,19:15:00,heat,heatOff,smartAway,Home,78,64,66.9,45,39,0,0,0,0,,68.3,45,0,65.6,0
2018-11-12,19:20:00,heat,heatOff,smartAway,Home,78,64,66.8,45,39,0,0,0,0,,68.2,45,0,65.5,0
2018-11-12,19:25:00,heat,heatOff,smartAway,Home,78,64,66.7,45,39,0,0,0,0,,68.1,45,0,65.4,0
2018-11-12,19:30:00,heat,heatOff,smartAway,Home,78,64,66.7,45,38.2,0,0,0,0,,68.1,45,0,65.4,0
2018-11-12,19:35:00,heat,heatOff,smartAway,Home,78,64,66.7,45,38.2,0,0,0,0,,68.1,45,0,65.4,0
2018-11-12,19:40:00,heat,heatOff,smartAway,Home,78,64,66.7,45,38.2,0,0,0,0,,68.2,45,0,65.3,0
2018-11-12,19:45:00,heat,heatOff,smartAway,Home,78,64,66.7,45,38.2,0,0,0,0,,68.2,45,0,65.3,0
2018-11-12,19:50:00,heat,heatOff,smartAway,Home,78,64,66.7,45,38.2,0,0,0,0,,68.1,45,0,65.3,0
2018-11-12,19:55:00,heat,heatOff,smartAway,Home,78,64,66.5,45,38.2,0,0,0,0,,68,45,0,65.2,0
2018-11-12,20:00:00,heat,heatOff,smartAway,Home,76.4,65.6,66.5,44,37.3,0,0,120,120,,67.9,44,1,65.1,0
2018-11-12,20:05:00,heat,heatStage1On,,Home,74,68,66.4,44,37.3,0,0,300,300,,67.7,44,1,65.1,0
2018-11-12,20:10:00,heat,heatStage1On,,Home,74,68,66.6,45,37.3,0,0,300,300,,67.2,45,1,65.7,0
2018-11-12,20:15:00,heat,heatStage1On,,Home,74,68,67.1,46,37.3,0,0,300,300,,67,46,0,67.4,1
2018-11-12,20:20:00,heat,heatStage1On,,Home,74,68,67.7,46,37.3,0,0,135,180,,67,46,0,68.9,1
2018-11-12,20:25:00,heat,heatOff,,Home,74,68,68.5,47,37.3,0,0,0,0,,67.2,47,1,70.2,1
2018-11-12,20:30:00,heat,heatOff,,Home,74,68,68.9,46,36.9,0,0,0,0,,67.7,46,1,70.4,0
2018-11-12,20:35:00,heat,heatOff,,Home,74,68,68.8,45,36.9,0,0,0,0,,68,45,1,69.7,0
2018-11-12,20:40:00,heat,heatOff,,Home,74,68,68.7,44,36.9,0,0,0,0,,68.3,44,1,69.1,1
2018-11-12,20:45:00,heat,heatOff,,Home,74,68,68.6,44,36.9,0,0,0,0,,68.5,44,0,68.8,1
2018-11-12,20:50:00,heat,heatOff,,Home,74,68,68.5,45,36.9,0,0,0,0,,68.7,45,0,68.5,1
2018-11-12,20:55:00,heat,heatOff,,Home,74,68,68.4,45,36.9,0,0,0,0,,68.8,45,0,68.1,0
2018-11-12,21:00:00,heat,heatOff,,Home,74,68,68.3,45,38.5,0,0,0,0,,68.9,45,0,67.7,0
2018-11-12,21:05:00,heat,heatOff,,Home,74,68,68.2,45,38.5,0,0,0,0,,69,45,0,67.4,0
2018-11-12,21:10:00,heat,heatOff,,Home,74,68,68.1,45,38.5,0,0,0,0,,69,45,0,67.2,1
2018-11-12,21:15:00,heat,heatOff,,Home,74,68,68,45,38.5,0,0,0,0,,69.1,45,1,67.1,1
2018-11-12,21:20:00,heat,heatOff,,Home,74,68,68,45,38.5,0,0,0,0,,69.1,45,0,66.9,0
2018-11-12,21:25:00,heat,heatOff,,Home,72.5,68,68,45,38.5,0,0,0,0,,69.1,45,0,66.9,0
2018-11-12,21:30:00,heat,heatOff,,Sleep,72,68,67.9,45,37.5,0,0,0,0,,69.1,45,0,66.7,0
2018-11-12,21:35:00,heat,heatOff,,Sleep,72,68,67.8,45,37.5,0,0,0,0,,69.2,45,0,66.5,0
2018-11-12,21:40:00,heat,heatOff,,Sleep,72,68,67.8,45,37.5,0,0,0,0,,69.2,45,1,66.5,0
2018-11-12,21:45:00,heat,heatOff,,Sleep,72,68,67.7,45,37.5,0,0,0,0,,69.2,45,1,66.3,0
2018-11-12,21:50:00,heat,heatOff,,Sleep,72,68,67.8,45,37.5,0,0,0,0,,69.2,45,0,66.2,0
2018-11-12,21:55:00,heat,heatOff,,Sleep,72,68,67.8,43,37.5,0,0,0,0,,69,43,1,66.2,0
2018-11-12,22:00:00,heat,heatOff,,Sleep,72,68,68,44,37.7,0,0,0,0,,68.9,44,1,66.2,0
2018-11-12,22:05:00,heat,heatOff,,Sleep,72,68,68.1,45,37.7,0,0,0,0,,68.8,45,0,66,0
2018-11-12,22:10:00,heat,heatOff,,Sleep,72,68,68.4,45,37.7,0,0,0,0,,68.9,45,1,65.8,0
2018-11-12,22:15:00,heat,heatOff,,Sleep,72,68,68.8,44,37.7,0,0,0,0,,68.9,44,1,65.8,0
2018-11-12,22:20:00,heat,heatOff,,Sleep,72,68,68.8,44,37.7,0,0,0,0,,68.8,44,0,65.8,0
2018-11-12,22:25:00,heat,heatOff,,Sleep,72,68,68.8,44,37.7,0,0,0,0,,68.8,44,1,65.6,0
2018-11-12,22:30:00,heat,heatOff,,Sleep,72,68,68.7,43,36.7,0,0,0,0,,68.7,43,0,65.4,0
2018-11-12,22:35:00,heat,heatOff,,Sleep,72,68,68.6,43,36.7,0,0,0,0,,68.6,43,1,65.4,0
2018-11-12,22:40:00,heat,heatOff,,Sleep,72,68,68.5,44,36.7,0,0,0,0,,68.5,44,0,65.4,0
2018-11-12,22:45:00,heat,heatOff,,Sleep,72,68,68.5,44,36.7,0,0,0,0,,68.5,44,0,65.3,0
2018-11-12,22:50:00,heat,heatOff,,Sleep,72,68,68.6,44,36.7,0,0,0,0,,68.6,44,0,65.3,0
2018-11-12,22:55:00,heat,heatOff,,Sleep,72,68,68.5,44,36.7,0,0,0,0,,68.5,44,1,65.1,0
2018-11-12,23:00:00,heat,heatOff,,Sleep,72,68,68.5,44,36,0,0,0,0,,68.5,44,0,65.1,0
2018-11-12,23:05:00,heat,heatOff,,Sleep,69.9,68.7,68.4,44,36,0,0,210,210,,68.4,44,1,65.1,0
2018-11-12,23:10:00,heat,heatStage1On,hold,Sleep,69,69,67.9,45,36,0,0,300,300,,67.9,45,0,64.9,0
2018-11-12,23:15:00,heat,heatStage1On,hold,Sleep,69,69,67.5,47,36,0,0,300,300,,67.5,47,0,65.6,0
2018-11-12,23:20:00,heat,heatStage1On,hold,Sleep,69,69,67.5,47,36,0,0,300,300,,67.5,47,0,67.4,0
2018-11-12,23:25:00,heat,heatStage1On,hold,Sleep,69,69,67.9,47,36,0,0,135,180,,67.9,47,0,69.3,0
2018-11-12,23:30:00,heat,heatOff,hold,Sleep,69,69,68.3,47,35.3,0,0,0,0,,68.3,47,1,70.5,0
2018-11-12,23:35:00,heat,heatOff,hold,Sleep,69,69,68.8,47,35.3,0,0,0,0,,68.8,47,0,70.3,0
2018-11-12,23:40:00,heat,heatOff,hold,Sleep,69,69,69.2,46,35.3,0,0,0,0,,69.2,46,0,69.6,0
2018-11-12,23:45:00,heat,heatOff,hold,Sleep,69,69,69.5,46,35.3,0,0,0,0,,69.5,46,1,68.9,0
2018-11-12,23:50:00,heat,heatOff,hold,Sleep,69,69,69.7,46,35.3,0,0,0,0,,69.7,46,0,68.4,0
2018-11-12,23:55:00,heat,heatOff,hold,Sleep,69,69,69.9,45,35.3,0,0,0,0,,69.9,45,1,68,0
2018-11-13,0:00:00,heat,heatOff,hold,Sleep,69,69,70,45,34,0,0,0,0,,70,45,1,67.9,0
2018-11-13,0:05:00,heat,heatOff,hold,Sleep,69,69,70,44,34,0,0,0,0,,70,44,0,67.5,0
2018-11-13,0:10:00,heat,heatOff,hold,Sleep,69.1,68.9,70,44,34,0,0,0,0,,70,44,1,67.2,0
2018-11-13,0:15:00,heat,heatOff,,Sleep,72,68,69.9,44,34,0,0,0,0,,69.9,44,1,67.6,0
2018-11-13,0:20:00,heat,heatOff,,Sleep,72,68,69.9,44,34,0,0,0,0,,69.9,44,0,67.6,0
2018-11-13,0:25:00,heat,heatOff,,Sleep,72,68,69.8,44,34,0,0,0,0,,69.8,44,0,67.6,0
2018-11-13,0:30:00,heat,heatOff,,Sleep,72,68,69.8,45,33.7,0,0,0,0,,69.8,45,0,67.5,0
2018-11-13,0:35:00,heat,heatOff,,Sleep,72,68,69.8,45,33.7,0,0,0,0,,69.8,45,0,67.4,0
2018-11-13,0:40:00,heat,heatOff,,Sleep,72,68,69.7,45,33.7,0,0,0,0,,69.8,45,0,67.4,0
2018-11-13,0:45:00,heat,heatOff,,Sleep,72,68,69.5,45,33.7,0,0,0,0,,69.7,45,0,67.3,0
2018-11-13,0:50:00,heat,heatOff,,Sleep,72,68,69.1,45,33.7,0,0,0,0,,69.7,45,0,67.2,0
2018-11-13,0:55:00,heat,heatOff,,Sleep,72,68,68.9,45,33.7,0,0,0,0,,69.7,45,0,67.2,0
2018-11-13,1:00:00,heat,heatOff,,Sleep,72,68,68.7,45,33.2,0,0,0,0,,69.6,45,0,67.2,0
2018-11-13,1:05:00,heat,heatOff,,Sleep,72,68,68.4,45,33.2,0,0,0,0,,69.6,45,0,67.1,0
2018-11-13,1:10:00,heat,heatOff,,Sleep,72,68,68.3,45,33.2,0,0,0,0,,69.5,45,0,67.1,0
2018-11-13,1:15:00,heat,heatOff,,Sleep,72,68,68.3,45,33.2,0,0,0,0,,69.5,45,0,67.1,0
2018-11-13,1:20:00,heat,heatOff,,Sleep,72,68,68.2,45,33.2,0,0,0,0,,69.5,45,0,67,0
2018-11-13,1:25:00,heat,heatOff,,Sleep,72,68,68.1,45,33.2,0,0,0,0,,69.4,45,0,66.9,0
2018-11-13,1:30:00,heat,heatOff,,Sleep,72,68,68.1,45,32.9,0,0,0,0,,69.4,45,0,66.9,0
2018-11-13,1:35:00,heat,heatOff,,Sleep,72,68,68.1,45,32.9,0,0,0,0,,69.3,45,0,66.9,0
2018-11-13,1:40:00,heat,heatOff,,Sleep,72,68,68,46,32.9,0,0,0,0,,69.2,46,0,66.9,0
2018-11-13,1:45:00,heat,heatOff,,Sleep,72,68,67.9,47,32.9,0,0,0,0,,69.2,47,0,66.7,0
2018-11-13,1:50:00,heat,heatOff,,Sleep,72,68,67.9,47,32.9,0,0,0,0,,69.1,47,0,66.7,0
2018-11-13,1:55:00,heat,heatOff,,Sleep,72,68,67.9,47,32.9,0,0,0,0,,69.1,47,0,66.7,0
2018-11-13,2:00:00,heat,heatOff,,Sleep,72,68,67.9,47,32.6,0,0,0,0,,69.1,47,0,66.7,0
2018-11-13,2:05:00,heat,heatOff,,Sleep,72,68,67.8,47,32.6,0,0,0,0,,69,47,0,66.7,0
2018-11-13,2:10:00,heat,heatOff,,Sleep,72,68,67.7,47,32.6,0,0,0,0,,69,47,0,66.5,0
2018-11-13,2:15:00,heat,heatOff,,Sleep,72,68,67.7,47,32.6,0,0,0,0,,68.9,47,0,66.5,0
2018-11-13,2:20:00,heat,heatOff,,Sleep,72,68,67.7,47,32.6,0,0,0,0,,68.9,47,0,66.5,0
2018-11-13,2:25:00,heat,heatOff,,Sleep,72,68,67.6,45,32.6,0,0,0,0,,68.7,45,0,66.5,0
2018-11-13,2:30:00,heat,heatOff,,Sleep,72,68,67.5,45,32.5,0,0,60,60,,68.6,45,0,66.5,0
2018-11-13,2:35:00,heat,heatStage1On,,Sleep,72,68,67.3,46,32.5,0,0,300,300,,68.3,46,0,66.3,0
2018-11-13,2:40:00,heat,heatStage1On,,Sleep,72,68,67.2,47,32.5,0,0,180,225,,67.5,47,0,66.9,0
2018-11-13,2:45:00,heat,heatOff,,Sleep,72,68,67.7,47,32.5,0,0,0,0,,67.1,47,0,68.2,0
2018-11-13,2:50:00,heat,heatOff,,Sleep,72,68,67.8,47,32.5,0,0,0,0,,67.3,47,0,68.3,0
2018-11-13,2:55:00,heat,heatOff,,Sleep,72,68,67.7,47,32.5,0,0,0,0,,67.6,47,0,67.9,1
2018-11-13,3:00:00,heat,heatOff,,Sleep,72,68,67.7,47,33.2,0,0,0,0,,67.8,47,0,67.7,1
2018-11-13,3:05:00,heat,heatOff,,Sleep,72,68,67.6,47,33.2,0,0,0,0,,68,47,0,67.5,1
2018-11-13,3:10:00,heat,heatOff,,Sleep,72,68,67.5,46,33.2,0,0,120,120,,68.1,46,0,67.3,0
2018-11-13,3:15:00,heat,heatStage1On,,Sleep,72,68,67.4,45,33.2,0,0,195,240,,67.8,45,0,67.3,0
2018-11-13,3:20:00,heat,heatOff,,Sleep,72,68,67.8,47,33.2,0,0,150,150,,67.2,47,0,68,0
2018-11-13,3:25:00,heat,heatStage1On,,Sleep,72,68,68.6,47,33.2,0,0,150,195,,67.1,47,0,68.6,0
2018-11-13,3:30:00,heat,heatOff,,Sleep,72,68,69.1,47,32.9,0,0,0,0,,67,47,0,69.1,0
2018-11-13,3:35:00,heat,heatOff,,Sleep,72,68,69.2,47,32.9,0,0,0,0,,67.3,47,0,69.2,1
2018-11-13,3:40:00,heat,heatOff,,Sleep,72,68,68.8,47,32.9,0,0,0,0,,67.6,47,0,68.8,1
2018-11-13,3:45:00,heat,heatOff,,Sleep,72,68,68.4,45,32.9,0,0,0,0,,67.9,45,0,68.4,0
2018-11-13,3:50:00,heat,heatOff,,Sleep,72,68,68.1,45,32.9,0,0,0,0,,68,45,0,68.1,0
2018-11-13,3:55:00,heat,heatOff,,Sleep,72,68,68,45,32.9,0,0,0,0,,68.1,45,0,68,0
2018-11-13,4:00:00,heat,heatOff,,Sleep,72,68,67.8,45,32.8,0,0,0,0,,68.2,45,0,67.8,0
2018-11-13,4:05:00,heat,heatOff,,Sleep,72,68,67.6,45,32.8,0,0,0,0,,68.3,45,0,67.6,0
2018-11-13,4:10:00,heat,heatOff,,Sleep,72,68,67.6,45,32.8,0,0,0,0,,68.4,45,0,67.6,0
2018-11-13,4:15:00,heat,heatOff,,Sleep,72,68,67.5,45,32.8,0,0,225,225,,68.4,45,0,67.4,1
2018-11-13,4:20:00,heat,heatStage1On,,Sleep,72,68,67.7,46,32.8,0,0,165,210,,67.9,46,0,67.7,1
2018-11-13,4:25:00,heat,heatOff,,Sleep,72,68,68.5,47,32.8,0,0,0,0,,67.4,47,0,68.5,0
2018-11-13,4:30:00,heat,heatOff,,Sleep,72,68,68.8,46,32.4,0,0,0,0,,67.4,46,0,68.8,0
2018-11-13,4:35:00,heat,heatOff,,Sleep,72,68,68.4,46,32.4,0,0,0,0,,67.6,46,0,68.4,0
2018-11-13,4:40:00,heat,heatOff,,Sleep,72,68,68.1,45,32.4,0,0,0,0,,67.8,45,0,68.1,0
2018-11-13,4:45:00,heat,heatOff,,Sleep,72,68,68,45,32.4,0,0,0,0,,68,45,0,68,1
2018-11-13,4:50:00,heat,heatOff,,Sleep,72,68,67.8,45,32.4,0,0,0,0,,68.1,45,0,67.8,1
2018-11-13,4:55:00,heat,heatOff,,Sleep,72,68,67.8,45,32.4,0,0,0,0,,68.3,45,0,67.8,1
2018-11-13,5:00:00,heat,heatOff,,Sleep,72,68,67.6,45,31.9,0,0,0,0,,68.3,45,0,67.6,0
2018-11-13,5:05:00,heat,heatOff,,Sleep,72,68,67.6,45,31.9,0,0,0,0,,68.4,45,0,67.6,1
2018-11-13,5:10:00,heat,heatOff,,Sleep,72,68,67.4,45,31.9,0,0,225,225,,68.3,45,0,67.4,1
2018-11-13,5:15:00,heat,heatStage1On,,Sleep,72,68,67.7,45,31.9,0,0,90,135,,67.7,45,0,67.7,0
2018-11-13,5:20:00,heat,heatOff,,Sleep,72,68,68.2,45,31.9,0,0,0,0,,67.3,45,0,68.2,0
2018-11-13,5:25:00,heat,heatOff,,Sleep,72,68,68.3,45,31.9,0,0,0,0,,67.3,45,0,68.3,1
2018-11-13,5:30:00,heat,heatOff,,Sleep,72,68,68.1,46,31.6,0,0,0,0,,67.6,46,0,68.1,1
2018-11-13,5:35:00,heat,heatOff,,Sleep,72,68,68,45,31.6,0,0,0,0,,67.8,45,0,68,1
2018-11-13,5:40:00,heat,heatOff,,Sleep,72,68,67.8,45,31.6,0,0,0,0,,67.9,45,0,67.8,1
2018-11-13,5:45:00,heat,heatOff,,Sleep,72,68,67.6,45,31.6,0,0,0,0,,68,45,0,67.6,1
2018-11-13,5:50:00,heat,heatOff,,Sleep,72,68,67.6,45,31.6,0,0,0,0,,68.1,45,0,67.6,1
2018-11-13,5:55:00,heat,heatOff,,Sleep,72,68,67.6,44,31.6,0,0,0,0,,68.1,44,0,67.6,1
2018-11-13,6:00:00,heat,heatOff,,Sleep,72,68,67.4,44,31.4,0,0,285,285,,68,44,0,67.4,1
2018-11-13,6:05:00,heat,heatStage1On,,Sleep,72,68,67.6,45,31.4,0,0,30,75,,67.3,45,0,67.6,0
2018-11-13,6:10:00,heat,heatOff,,Sleep,72,68,68.5,45,31.4,0,0,0,0,,67,45,0,68.5,0
2018-11-13,6:15:00,heat,heatOff,,Sleep,72,68,68.2,46,31.4,0,0,0,0,,67.2,46,0,68.2,0
2018-11-13,6:20:00,heat,heatOff,,Sleep,72,68,68,46,31.4,0,0,0,0,,67.4,46,0,68,0
2018-11-13,6:25:00,heat,heatOff,,Sleep,72,68,67.7,45,31.4,0,0,0,0,,67.6,45,0,67.7,0
2018-11-13,6:30:00,heat,heatOff,,Sleep,72,68,67.6,44,30.9,0,0,0,0,,67.8,44,0,67.6,1
2018-11-13,6:35:00,heat,heatOff,,Sleep,72,68,67.6,44,30.9,0,0,0,0,,67.8,44,0,67.6,1
2018-11-13,6:40:00,heat,heatOff,,Sleep,72,68,67.4,44,30.9,0,0,270,270,,67.8,44,0,67.4,1
2018-11-13,6:45:00,heat,heatStage1On,,Sleep,72,68,67.5,45,30.9,0,0,45,90,,67.2,45,0,67.5,1
2018-11-13,6:50:00,heat,heatOff,,Sleep,72,68,68.3,45,30.9,0,0,0,0,,66.9,45,0,68.3,1
2018-11-13,6:55:00,heat,heatOff,,Sleep,72,68,68.2,46,30.9,0,0,0,0,,67,46,0,68.2,1
2018-11-13,7:00:00,heat,heatOff,,Sleep,72,68,68,44,31.3,0,0,0,0,,67.3,44,0,68,1
2018-11-13,7:05:00,heat,heatOff,,Sleep,72,68,67.9,44,31.3,0,0,0,0,,67.4,44,1,67.9,1
2018-11-13,7:10:00,heat,heatOff,,Sleep,72,68,67.6,44,31.3,0,0,0,0,,67.6,44,1,67.7,1
2018-11-13,7:15:00,heat,heatOff,,Sleep,72,68,67.5,44,31.3,0,0,60,60,,67.7,44,0,67.5,1
2018-11-13,7:20:00,heat,heatStage1On,,Sleep,72,68,67.5,44,31.3,0,0,255,300,,67.7,44,1,67.4,0
2018-11-13,7:25:00,heat,heatOff,,Sleep,73.4,68,67.5,45,31.3,0,0,0,0,,67.1,45,1,67.8,0
2018-11-13,7:30:00,heat,heatOff,,Home,74,68,67.6,45,30.9,0,0,0,0,,67,45,1,68.2,0
2018-11-13,7:35:00,heat,heatOff,,Home,74,68,67.6,45,30.9,0,0,0,0,,67.3,45,0,68,0
2018-11-13,7:40:00,heat,heatOff,,Home,74,68,67.6,45,30.9,0,0,0,0,,67.5,45,0,67.8,0
2018-11-13,7:45:00,heat,heatOff,,Home,74,68,67.6,45,30.9,0,0,0,0,,67.7,45,1,67.6,0
2018-11-13,7:50:00,heat,heatOff,,Home,74,68,67.6,45,30.9,0,0,0,0,,67.9,45,1,67.4,0
2018-11-13,7:55:00,heat,heatOff,,Home,74,68,67.7,45,30.9,0,0,0,0,,68.1,45,1,67.1,1
2018-11-13,8:00:00,heat,heatOff,,Home,74,68,67.7,45,31.4,0,0,0,0,,68.2,45,1,67.1,1
2018-11-13,8:05:00,heat,heatOff,,Home,74,68,67.7,45,31.4,0,0,0,0,,68.4,45,0,67.1,1
2018-11-13,8:10:00,heat,heatOff,,Home,74,68,67.7,44,31.4,0,0,0,0,,68.4,44,1,67,0
2018-11-13,8:15:00,heat,heatOff,,Home,74,68,67.6,44,31.4,0,0,0,0,,68.4,44,1,66.9,0
2018-11-13,8:20:00,heat,heatOff,,Home,74,68,67.6,44,31.4,0,0,0,0,,68.4,44,1,66.9,0
2018-11-13,8:25:00,heat,heatOff,,Home,74,68,67.6,44,31.4,0,0,0,0,,68.4,44,1,66.9,0
2018-11-13,8:30:00,heat,heatOff,,Home,74,68,67.6,44,31.4,0,0,105,105,,68.4,44,1,66.8,0
2018-11-13,8:35:00,heat,heatStage1On,,Home,74,68,67.3,44,31.4,0,0,300,300,,67.8,44,0,66.8,0
2018-11-13,8:40:00,heat,heatStage1On,,Home,74,68,67.3,45,31.4,0,0,180,225,,67,45,0,67.6,0
2018-11-13,8:45:00,heat,heatOff,,Home,74,68,67.5,45,31.4,0,0,165,165,,66.8,45,0,68.7,0
2018-11-13,8:50:00,heat,heatStage1On,,Home,74,68,67.5,45,31.4,0,0,150,195,,66.7,45,0,69.1,0
2018-11-13,8:55:00,heat,heatOff,,Home,74,68,67.5,45,31.4,0,0,195,195,,66.8,45,0,69.5,0
2018-11-13,9:00:00,heat,heatStage1On,,Home,74,68,67.4,45,31.7,0,0,225,270,,66.9,45,1,69.9,0
2018-11-13,9:05:00,heat,heatOff,,Home,74,68,67.2,45,31.7,0,0,120,120,,67,45,0,70.3,0
2018-11-13,9:10:00,heat,heatStage1On,,Home,74,68,67.3,46,31.7,0,0,285,300,,67.3,46,0,70.7,0
2018-11-13,9:15:00,heat,heatOff,,Home,74,68,67.6,46,31.7,0,0,0,30,,67.6,46,0,71.1,0
2018-11-13,9:20:00,heat,heatOff,,Home,74,68,68,46,31.7,0,0,0,0,,68,46,0,71.3,0
2018-11-13,9:25:00,heat,heatOff,,Home,74,68,68.4,45,31.7,0,0,0,0,,68.4,45,1,70.9,0
2018-11-13,9:30:00,heat,heatOff,,Home,74,68,68.7,45,32.3,0,0,0,0,,68.7,45,1,70.3,0
2018-11-13,9:35:00,heat,heatOff,,Home,74,68,69.2,45,32.3,0,0,0,0,,69.2,45,1,70,0
2018-11-13,9:40:00,heat,heatOff,,Home,74,68,69.4,45,32.3,0,0,0,0,,69.4,45,1,69.8,0
2018-11-13,9:45:00,heat,heatOff,,Home,74,68,69.7,44,32.3,0,0,0,0,,69.7,44,1,69.8,0
2018-11-13,9:50:00,heat,heatOff,,Home,74,68,69.9,44,32.3,0,0,0,0,,69.9,44,0,69.8,0
2018-11-13,9:55:00,heat,heatOff,,Home,74,68,70.1,45,32.3,0,0,0,0,,70.1,45,0,69.6,0
2018-11-13,10:00:00,heat,heatOff,,Home,74,68,70.4,45,33.3,0,0,0,0,,70.4,45,1,69.4,0
2018-11-13,10:05:00,heat,heatOff,,Home,74,68,70.5,45,33.3,0,0,0,0,,70.5,45,1,69.4,0
2018-11-13,10:10:00,heat,heatOff,,Home,74,68,70.6,46,33.3,0,0,0,0,,70.6,46,1,69.2,0
2018-11-13,10:15:00,heat,heatOff,,Home,74,68,70.7,46,33.3,0,0,0,0,,70.7,46,0,69,0
2018-11-13,10:20:00,heat,heatOff,,Home,74,68,70.7,46,33.3,0,0,0,0,,70.8,46,1,69,1
2018-11-13,10:25:00,heat,heatOff,,Home,74,68,70.6,46,33.3,0,0,0,0,,70.9,46,1,69.2,1
2018-11-13,10:30:00,heat,heatOff,,Home,74,68,70.4,48,33.8,0,0,0,0,,71,48,0,69.1,1
2018-11-13,10:35:00,heat,heatOff,,Home,74,68,70.3,51,33.8,0,0,0,0,,71.1,51,0,68.9,1
2018-11-13,10:40:00,heat,heatOff,,Home,74,68,70.2,50,33.8,0,0,0,0,,71.2,50,0,68.7,1
2018-11-13,10:45:00,heat,heatOff,,Home,74,68,70,48,33.8,0,0,0,0,,71.3,48,0,68.5,1
2018-11-13,10:50:00,heat,heatOff,,Home,74,68,69.8,48,33.8,0,0,0,0,,71.2,48,1,68.3,0
2018-11-13,10:55:00,heat,heatOff,,Home,74,68,69.7,48,33.8,0,0,0,0,,71.2,48,0,68.3,0
2018-11-13,11:00:00,heat,heatOff,,Home,74,68,69.7,48,33.3,0,0,0,0,,71.2,48,0,68.3,1
2018-11-13,11:05:00,heat,heatOff,,Home,74,68,69.7,47,33.3,0,0,0,0,,71.2,47,0,68.3,1
2018-11-13,11:10:00,heat,heatOff,,Home,74,68,69.6,47,33.3,0,0,0,0,,71.1,47,0,68.1,1
2018-11-13,11:15:00,heat,heatOff,,Home,74,68,69.6,46,33.3,0,0,0,0,,71.1,46,0,68.1,1
2018-11-13,11:20:00,heat,heatOff,,Home,74,68,69.4,46,33.3,0,0,0,0,,71,46,0,68,1
2018-11-13,11:25:00,heat,heatOff,,Home,74,68,69.2,47,33.3,0,0,0,0,,71,47,0,68,1
2018-11-13,11:30:00,heat,heatOff,,Home,74,68,69.1,46,33.9,0,0,0,0,,71,46,0,68,1
2018-11-13,11:35:00,heat,heatOff,,Home,74,68,68.8,46,33.9,0,0,0,0,,71,46,0,67.8,1
2018-11-13,11:40:00,heat,heatOff,,Home,74,68,68.6,46,33.9,0,0,0,0,,70.9,46,1,67.6,1
2018-11-13,11:45:00,heat,heatOff,,Home,74,68,68.8,46,33.9,0,0,0,0,,70.8,46,0,67.6,1
2018-11-13,11:50:00,heat,heatOff,,Home,74,68,68.9,46,33.9,0,0,0,0,,70.6,46,1,67.6,1
2018-11-13,11:55:00,heat,heatOff,,Home,74,68,68.9,45,33.9,0,0,0,0,,70.4,45,1,67.6,1
2018-11-13,12:00:00,heat,heatOff,,Home,74,68,69,45,34.1,0,0,0,0,,70.4,45,1,67.6,0
2018-11-13,12:05:00,heat,heatOff,,Home,74,68,68.9,45,34.1,0,0,0,0,,70.3,45,1,67.6,0
2018-11-13,12:10:00,heat,heatOff,,Home,74,68,69,45,34.1,0,0,0,0,,70.4,45,1,67.6,0
